-1.198087453842163086e+00,1.000000000000000000e+00
-1.188087453842163077e+00,1.000000000000000000e+00
-1.178087453842163068e+00,1.000000000000000000e+00
-1.168087453842163059e+00,1.000000000000000000e+00
-1.158087453842163050e+00,1.000000000000000000e+00
-1.148087453842163042e+00,1.000000000000000000e+00
-1.138087453842163033e+00,1.000000000000000000e+00
-1.128087453842163024e+00,1.000000000000000000e+00
-1.118087453842163015e+00,1.000000000000000000e+00
-1.108087453842163006e+00,1.000000000000000000e+00
-1.098087453842162997e+00,1.000000000000000000e+00
-1.088087453842162988e+00,1.000000000000000000e+00
-1.078087453842162979e+00,1.000000000000000000e+00
-1.068087453842162970e+00,1.000000000000000000e+00
-1.058087453842162962e+00,1.000000000000000000e+00
-1.048087453842162953e+00,1.000000000000000000e+00
-1.038087453842162944e+00,9.889066880256307535e-01
-1.028087453842162935e+00,9.665278334000800831e-01
-1.018087453842162926e+00,9.449499399279135403e-01
-1.008087453842162917e+00,9.237324789747697329e-01
-9.980874538421629083e-01,9.030516619943932399e-01
-9.880874538421628994e-01,8.827553063676412126e-01
-9.780874538421628905e-01,8.629955947136563887e-01
-9.680874538421628817e-01,8.435642771325591038e-01
-9.580874538421628728e-01,8.246295554665599159e-01
-9.480874538421628639e-01,8.063676411694032931e-01
-9.380874538421628550e-01,7.882418902683220319e-01
-9.280874538421628461e-01,7.705166199439327235e-01
-9.180874538421628372e-01,7.534401281537845829e-01
-9.080874538421628284e-01,7.371325590708850406e-01
-8.980874538421628195e-01,7.209531437725270608e-01
-8.880874538421628106e-01,7.051822186623948330e-01
-8.780874538421628017e-01,6.899799759711654490e-01
-8.680874538421627928e-01,6.749219062875451147e-01
-8.580874538421627840e-01,6.603203844613536599e-01
-8.480874538421627751e-01,6.466479775730877844e-01
-8.380874538421627662e-01,6.331998398077693935e-01
-8.280874538421627573e-01,6.201201441730076480e-01
-8.180874538421627484e-01,6.076732078494193612e-01
-8.080874538421627395e-01,5.954425310372446489e-01
-7.980874538421627307e-01,5.839807769323188680e-01
-7.880874538421627218e-01,5.725670804965958816e-01
-7.780874538421627129e-01,5.617220664797757390e-01
-7.680874538421627040e-01,5.516539847817381048e-01
-7.580874538421626951e-01,5.417781337605126479e-01
-7.480874538421626863e-01,5.323348017621145623e-01
-7.380874538421626774e-01,5.233960752903483726e-01
-7.280874538421626685e-01,5.151541850220264784e-01
-7.180874538421626596e-01,5.069443331998397806e-01
